Empleado1,Empleado2,similarity
Empleado322,Empleado12834,1.0
Empleado3220,Empleado8892,1.0
Empleado3221,Empleado13040,1.0
Empleado3222,Empleado13865,1.0
Empleado3223,Empleado10820,1.0
Empleado3224,Empleado11452,1.0
Empleado3225,Empleado13389,1.0
Empleado3226,Empleado10848,1.0
Empleado3227,Empleado12047,1.0
Empleado3228,Empleado2682,1.0
Empleado3229,Empleado2012,1.0
Empleado323,Empleado2333,1.0
Empleado3230,Empleado9730,1.0
Empleado3231,Empleado13247,1.0
Empleado3232,Empleado13862,1.0
Empleado3233,Empleado8250,1.0
Empleado3234,Empleado9856,1.0
Empleado3235,Empleado4988,1.0
Empleado3236,Empleado5909,1.0
Empleado3237,Empleado603,1.0
Empleado3238,Empleado1554,1.0
Empleado3239,Empleado9541,1.0
Empleado324,Empleado8193,1.0
Empleado3240,Empleado9216,1.0
Empleado3241,Empleado8577,1.0
Empleado3242,Empleado6822,1.0
Empleado3243,Empleado14014,1.0
Empleado3244,Empleado3210,1.0
Empleado3245,Empleado2409,1.0
Empleado3246,Empleado10711,1.0
Empleado3247,Empleado12539,1.0
Empleado3248,Empleado3630,1.0
Empleado3249,Empleado3912,1.0
Empleado325,Empleado12350,1.0
Empleado3250,Empleado2471,1.0
Empleado3251,Empleado9242,1.0
Empleado3252,Empleado8026,1.0
Empleado3253,Empleado4886,1.0
Empleado3254,Empleado5745,1.0
Empleado3255,Empleado3953,1.0
Empleado3256,Empleado3367,1.0
Empleado3257,Empleado8011,1.0
Empleado3258,Empleado2818,1.0
Empleado3259,Empleado13368,1.0
Empleado326,Empleado14774,1.0
Empleado3260,Empleado10848,1.0
Empleado3261,Empleado6771,1.0
Empleado3262,Empleado8971,1.0
Empleado3263,Empleado10908,1.0
Empleado3264,Empleado7960,1.0
Empleado3265,Empleado10379,1.0
Empleado3266,Empleado11056,1.0
Empleado3267,Empleado2662,1.0
Empleado3268,Empleado3869,1.0
Empleado3269,Empleado10841,1.0
Empleado327,Empleado5925,1.0
Empleado3270,Empleado2719,1.0
Empleado3271,Empleado3345,1.0
Empleado3272,Empleado8414,1.0
Empleado3273,Empleado8433,1.0
Empleado3274,Empleado3287,1.0
Empleado3275,Empleado7057,1.0
Empleado3276,Empleado13859,1.0
Empleado3277,Empleado3774,1.0
Empleado3278,Empleado8817,1.0
Empleado3279,Empleado4550,1.0
Empleado328,Empleado12455,1.0
Empleado3280,Empleado209,1.0
Empleado3281,Empleado2492,1.0
Empleado3282,Empleado2366,1.0
Empleado3283,Empleado2136,1.0
Empleado3284,Empleado6297,1.0
Empleado3285,Empleado3290,1.0
Empleado3286,Empleado4237,1.0
Empleado3287,Empleado3274,1.0
Empleado3288,Empleado4114,1.0
Empleado3289,Empleado8908,1.0
Empleado329,Empleado6475,1.0
Empleado3290,Empleado2762,1.0
Empleado3291,Empleado9943,1.0
Empleado3292,Empleado14857,1.0
Empleado3293,Empleado5308,1.0
Empleado3294,Empleado11218,1.0
Empleado3295,Empleado14192,1.0
Empleado3296,Empleado8443,1.0
Empleado3297,Empleado4267,1.0
Empleado3298,Empleado7868,1.0
Empleado3299,Empleado7799,1.0
Empleado33,Empleado14229,1.0
Empleado330,Empleado12682,1.0
Empleado3300,Empleado4294,1.0
Empleado3301,Empleado13956,1.0
Empleado3302,Empleado8819,1.0
Empleado3303,Empleado4628,1.0
Empleado3304,Empleado11068,1.0
Empleado3305,Empleado13891,1.0
Empleado3306,Empleado10172,1.0
Empleado3307,Empleado982,1.0
Empleado3308,Empleado3997,1.0
Empleado3309,Empleado7820,1.0
Empleado331,Empleado382,1.0
Empleado3310,Empleado1673,1.0
Empleado3311,Empleado471,1.0
Empleado3312,Empleado8622,1.0
Empleado3313,Empleado12323,1.0
Empleado3314,Empleado10683,1.0
Empleado3315,Empleado11816,1.0
Empleado3316,Empleado13729,1.0
Empleado3317,Empleado7959,1.0
Empleado3318,Empleado6619,1.0
Empleado3319,Empleado4162,1.0
Empleado332,Empleado12102,1.0
Empleado3320,Empleado13293,1.0
Empleado3321,Empleado5019,1.0
Empleado3322,Empleado10637,1.0
Empleado3323,Empleado8606,1.0
Empleado3324,Empleado6193,1.0
Empleado3325,Empleado2081,1.0
Empleado3326,Empleado5081,1.0
Empleado3327,Empleado8747,1.0
Empleado3328,Empleado4905,1.0
Empleado3329,Empleado7220,1.0
Empleado333,Empleado552,1.0
Empleado3330,Empleado2465,1.0
Empleado3331,Empleado11651,1.0
Empleado3332,Empleado11931,1.0
Empleado3333,Empleado4060,1.0
Empleado3334,Empleado630,1.0
Empleado3335,Empleado13843,1.0
Empleado3336,Empleado7420,1.0
Empleado3337,Empleado3524,1.0
Empleado3338,Empleado3802,1.0
Empleado3339,Empleado3939,1.0
Empleado334,Empleado14406,1.0
Empleado3340,Empleado7677,1.0
Empleado3341,Empleado7762,1.0
Empleado3342,Empleado11920,1.0
Empleado3343,Empleado2630,1.0
Empleado3344,Empleado3560,1.0
Empleado3345,Empleado8901,1.0
Empleado3346,Empleado10208,1.0
Empleado3347,Empleado2203,1.0
Empleado3348,Empleado6621,1.0
Empleado3349,Empleado14904,1.0
Empleado335,Empleado1181,1.0
Empleado3350,Empleado5506,1.0
Empleado3351,Empleado7337,1.0
Empleado3352,Empleado10061,1.0
Empleado3353,Empleado2070,1.0
Empleado3354,Empleado2485,1.0
Empleado3355,Empleado5844,1.0
Empleado3356,Empleado5625,1.0
Empleado3357,Empleado11689,1.0
Empleado3358,Empleado3408,1.0
Empleado3359,Empleado7235,1.0
Empleado336,Empleado12688,1.0
Empleado3360,Empleado12669,1.0
Empleado3361,Empleado14420,1.0
Empleado3362,Empleado7561,1.0
Empleado3363,Empleado5319,1.0
Empleado3364,Empleado4811,1.0
Empleado3365,Empleado13473,1.0
Empleado3366,Empleado9798,1.0
Empleado3367,Empleado3256,1.0
Empleado3368,Empleado4958,1.0
Empleado3369,Empleado13369,1.0
Empleado337,Empleado14595,1.0
Empleado3370,Empleado3022,1.0
Empleado3371,Empleado5284,1.0
Empleado3372,Empleado7976,1.0
Empleado3373,Empleado5057,1.0
Empleado3374,Empleado14143,1.0
Empleado3375,Empleado2469,1.0
Empleado3376,Empleado8931,1.0
Empleado3377,Empleado7167,1.0
Empleado3378,Empleado348,1.0
Empleado3379,Empleado52,1.0
Empleado338,Empleado13705,1.0
Empleado3380,Empleado11034,1.0
Empleado3381,Empleado5251,1.0
Empleado3382,Empleado10193,1.0
Empleado3383,Empleado2200,1.0
Empleado3384,Empleado516,1.0
Empleado3385,Empleado2762,1.0
Empleado3386,Empleado2355,1.0
Empleado3387,Empleado13444,1.0
Empleado3388,Empleado12378,1.0
Empleado3389,Empleado8769,1.0
Empleado339,Empleado1501,1.0
Empleado3390,Empleado10908,1.0
Empleado3391,Empleado1824,1.0
Empleado3392,Empleado11230,1.0
Empleado3393,Empleado10718,1.0
Empleado3394,Empleado9984,1.0
Empleado3395,Empleado4871,1.0
Empleado3396,Empleado10986,1.0
Empleado3397,Empleado5065,1.0
Empleado3398,Empleado7085,1.0
Empleado3399,Empleado12440,1.0
Empleado34,Empleado1958,1.0
Empleado340,Empleado8218,1.0
Empleado3400,Empleado8047,1.0
Empleado3401,Empleado11117,1.0
Empleado3402,Empleado7817,1.0
Empleado3403,Empleado11150,1.0
Empleado3404,Empleado2659,1.0
Empleado3405,Empleado14056,1.0
Empleado3406,Empleado2719,1.0
Empleado3407,Empleado13628,1.0
Empleado3408,Empleado12825,1.0
Empleado3409,Empleado2164,1.0
Empleado341,Empleado14683,1.0
Empleado3410,Empleado14589,1.0
Empleado3411,Empleado10935,1.0
Empleado3412,Empleado12848,1.0
Empleado3413,Empleado6026,1.0
Empleado3414,Empleado7604,1.0
Empleado3415,Empleado5784,1.0
Empleado3416,Empleado8131,1.0
Empleado3417,Empleado4973,1.0
Empleado3418,Empleado6234,1.0
Empleado3419,Empleado3046,1.0
Empleado342,Empleado14864,1.0
Empleado3420,Empleado8827,1.0
Empleado3421,Empleado9772,1.0
Empleado3422,Empleado10505,1.0
Empleado3423,Empleado9954,1.0
Empleado3424,Empleado6566,1.0
Empleado3425,Empleado13205,1.0
Empleado3426,Empleado3641,1.0
Empleado3427,Empleado4594,1.0
Empleado3428,Empleado12849,1.0
Empleado3429,Empleado6433,1.0
Empleado343,Empleado1893,1.0
Empleado3430,Empleado9702,1.0
Empleado3431,Empleado10860,1.0
Empleado3432,Empleado13352,1.0
Empleado3433,Empleado6476,1.0
Empleado3434,Empleado13045,1.0
Empleado3435,Empleado4758,1.0
Empleado3436,Empleado7531,1.0
Empleado3438,Empleado3561,1.0
Empleado3439,Empleado10036,1.0
Empleado344,Empleado794,1.0
Empleado3440,Empleado8417,1.0
Empleado3441,Empleado2973,1.0
Empleado3442,Empleado8130,1.0
Empleado3443,Empleado6683,1.0
Empleado3444,Empleado9276,1.0
Empleado3445,Empleado9147,1.0
Empleado3446,Empleado8995,1.0
Empleado3447,Empleado3137,1.0
Empleado3448,Empleado7342,1.0
Empleado3449,Empleado7487,1.0
Empleado345,Empleado9385,1.0
Empleado3450,Empleado14374,1.0
Empleado3451,Empleado9117,1.0
Empleado3452,Empleado93,1.0
Empleado3453,Empleado2246,1.0
Empleado3454,Empleado2267,1.0
Empleado3455,Empleado7973,1.0
Empleado3456,Empleado8516,1.0
Empleado3457,Empleado9891,1.0
Empleado3458,Empleado14114,1.0
Empleado3459,Empleado3354,1.0
Empleado346,Empleado14308,1.0
Empleado3460,Empleado6741,1.0
Empleado3461,Empleado10427,1.0
Empleado3462,Empleado11231,1.0
Empleado3463,Empleado7421,1.0
Empleado3464,Empleado9712,1.0
Empleado3465,Empleado8294,1.0
Empleado3466,Empleado7345,1.0
Empleado3467,Empleado3695,1.0
Empleado3468,Empleado2582,1.0
Empleado3469,Empleado13128,1.0
Empleado347,Empleado908,1.0
Empleado3470,Empleado11208,1.0
Empleado3471,Empleado3450,1.0
Empleado3472,Empleado6780,1.0
Empleado3473,Empleado3380,1.0
Empleado3474,Empleado10261,1.0
Empleado3475,Empleado4771,1.0
Empleado3476,Empleado10671,1.0
Empleado3477,Empleado4034,1.0
Empleado3478,Empleado452,1.0
Empleado3479,Empleado5112,1.0
Empleado348,Empleado3378,1.0
Empleado3480,Empleado6348,1.0
Empleado3481,Empleado4086,1.0
Empleado3482,Empleado13308,1.0
Empleado3483,Empleado1240,1.0
Empleado3484,Empleado13012,1.0
Empleado3485,Empleado9254,1.0
Empleado3486,Empleado9046,1.0
Empleado3487,Empleado7107,1.0
Empleado3488,Empleado1180,1.0
Empleado3489,Empleado10337,1.0
Empleado349,Empleado251,1.0
Empleado3490,Empleado4175,1.0
Empleado3491,Empleado12424,1.0
Empleado3492,Empleado14098,1.0
Empleado3493,Empleado1816,1.0
Empleado3494,Empleado8468,1.0
Empleado3495,Empleado10602,1.0
Empleado3496,Empleado13978,1.0
Empleado3497,Empleado3483,1.0
Empleado3498,Empleado11636,1.0
Empleado3499,Empleado4245,1.0
Empleado35,Empleado1457,1.0
Empleado350,Empleado14462,1.0
Empleado3500,Empleado615,1.0
Empleado3501,Empleado4335,1.0
Empleado3502,Empleado5589,1.0
Empleado3503,Empleado7481,1.0
Empleado3504,Empleado14485,1.0
Empleado3505,Empleado14170,1.0
Empleado3506,Empleado9715,1.0
Empleado3507,Empleado11213,1.0
Empleado3508,Empleado2976,1.0
Empleado3509,Empleado658,1.0
Empleado351,Empleado1224,1.0
Empleado3510,Empleado3198,1.0
Empleado3511,Empleado12370,1.0
Empleado3512,Empleado4899,1.0
Empleado3513,Empleado4815,1.0
Empleado3514,Empleado10180,1.0
Empleado3515,Empleado8066,1.0
Empleado3516,Empleado3219,1.0
Empleado3518,Empleado9969,1.0
Empleado3519,Empleado11327,1.0
Empleado352,Empleado14865,1.0
Empleado3521,Empleado14009,1.0
Empleado3522,Empleado13601,1.0
Empleado3523,Empleado5687,1.0
Empleado3524,Empleado3337,1.0
Empleado3525,Empleado11278,1.0
Empleado3526,Empleado9020,1.0
Empleado3527,Empleado2380,1.0
Empleado3528,Empleado10139,1.0
Empleado3529,Empleado6582,1.0
Empleado353,Empleado12578,1.0
Empleado3530,Empleado8848,1.0
Empleado3531,Empleado7637,1.0
Empleado3532,Empleado9542,1.0
Empleado3533,Empleado7356,1.0
Empleado3534,Empleado5534,1.0
Empleado3535,Empleado5584,1.0
Empleado3536,Empleado13555,1.0
Empleado3537,Empleado11545,1.0
Empleado3539,Empleado2404,1.0
Empleado354,Empleado4300,1.0
Empleado3540,Empleado4256,1.0
Empleado3541,Empleado9930,1.0
Empleado3542,Empleado12691,1.0
Empleado3543,Empleado4480,1.0
Empleado3544,Empleado1149,1.0
Empleado3545,Empleado7848,1.0
Empleado3546,Empleado12968,1.0
Empleado3547,Empleado6341,1.0
Empleado3548,Empleado4043,1.0
Empleado3549,Empleado14262,1.0
Empleado355,Empleado1152,1.0
Empleado3550,Empleado2605,1.0
Empleado3551,Empleado809,1.0
Empleado3552,Empleado3894,1.0
Empleado3553,Empleado11304,1.0
Empleado3554,Empleado13388,1.0
Empleado3555,Empleado14380,1.0
Empleado3556,Empleado260,1.0
Empleado3557,Empleado14957,1.0
Empleado3558,Empleado893,1.0
Empleado3559,Empleado5722,1.0
Empleado356,Empleado7870,1.0
Empleado3560,Empleado3344,1.0
Empleado3561,Empleado3438,1.0
Empleado3562,Empleado5033,1.0
Empleado3563,Empleado6697,1.0
Empleado3564,Empleado7810,1.0
Empleado3565,Empleado5555,1.0
Empleado3566,Empleado12972,1.0
Empleado3567,Empleado3850,1.0
Empleado3568,Empleado6236,1.0
Empleado3569,Empleado6096,1.0
Empleado357,Empleado1971,1.0
Empleado3570,Empleado9943,1.0
Empleado3571,Empleado7256,1.0
Empleado3572,Empleado11755,1.0
Empleado3573,Empleado10659,1.0
Empleado3574,Empleado8857,1.0
Empleado3575,Empleado8056,1.0
Empleado3577,Empleado13105,1.0
Empleado3578,Empleado11149,1.0
Empleado3579,Empleado6896,1.0
Empleado358,Empleado12431,1.0
Empleado3580,Empleado8363,1.0
Empleado3581,Empleado8472,1.0
Empleado3582,Empleado9240,1.0
Empleado3583,Empleado5931,1.0
Empleado3584,Empleado2330,1.0
Empleado3585,Empleado11557,1.0
Empleado3586,Empleado6456,1.0
Empleado3587,Empleado1611,1.0
Empleado3588,Empleado4963,1.0
Empleado3589,Empleado11208,1.0
Empleado359,Empleado14516,1.0
Empleado3590,Empleado7600,1.0
Empleado3591,Empleado8880,1.0
Empleado3592,Empleado7891,1.0
Empleado3593,Empleado8513,1.0
Empleado3594,Empleado9864,1.0
Empleado3595,Empleado14826,1.0
Empleado3596,Empleado169,1.0
Empleado3597,Empleado9283,1.0
Empleado3598,Empleado13033,1.0
Empleado3599,Empleado13157,1.0
Empleado36,Empleado13985,1.0
Empleado360,Empleado13172,1.0
Empleado3600,Empleado5428,1.0
Empleado3601,Empleado6846,1.0
Empleado3602,Empleado10838,1.0
Empleado3603,Empleado6268,1.0
Empleado3604,Empleado14687,1.0
Empleado3605,Empleado2016,1.0
Empleado3606,Empleado2059,1.0
Empleado3607,Empleado9028,1.0
Empleado3609,Empleado11798,1.0
Empleado361,Empleado12616,1.0
Empleado3610,Empleado2628,1.0
Empleado3611,Empleado9617,1.0
Empleado3612,Empleado3227,1.0
Empleado3613,Empleado11118,1.0
Empleado3614,Empleado8104,1.0
Empleado3615,Empleado2092,1.0
Empleado3616,Empleado8215,1.0
Empleado3617,Empleado8409,1.0
Empleado3618,Empleado6415,1.0
Empleado3619,Empleado6866,1.0
Empleado362,Empleado1941,1.0
Empleado3620,Empleado7071,1.0
Empleado3621,Empleado13964,1.0
Empleado3622,Empleado10724,1.0
Empleado3623,Empleado7439,1.0
Empleado3624,Empleado2039,1.0
Empleado3625,Empleado6667,1.0
Empleado3626,Empleado8396,1.0
Empleado3627,Empleado2760,1.0
Empleado3628,Empleado11689,1.0
Empleado3629,Empleado2460,1.0
Empleado363,Empleado12363,1.0
Empleado3630,Empleado5547,1.0
Empleado3631,Empleado2385,1.0
Empleado3632,Empleado12953,1.0
Empleado3633,Empleado846,1.0
Empleado3634,Empleado7912,1.0
Empleado3635,Empleado11936,1.0
Empleado3636,Empleado3702,1.0
Empleado3637,Empleado6629,1.0
Empleado3638,Empleado7101,1.0
Empleado3639,Empleado6733,1.0
Empleado364,Empleado1593,1.0
Empleado3640,Empleado4120,1.0
Empleado3641,Empleado3426,1.0
Empleado3642,Empleado2583,1.0
Empleado3643,Empleado2724,1.0
Empleado3644,Empleado4802,1.0
Empleado3645,Empleado10693,1.0
Empleado3646,Empleado8819,1.0
Empleado3647,Empleado7037,1.0
Empleado3648,Empleado4717,1.0
Empleado3649,Empleado9548,1.0
Empleado365,Empleado3376,1.0
Empleado3650,Empleado8594,1.0
Empleado3651,Empleado712,1.0
Empleado3652,Empleado1315,1.0
Empleado3653,Empleado9620,1.0
Empleado3654,Empleado10038,1.0
Empleado3655,Empleado2864,1.0
Empleado3656,Empleado3245,1.0
Empleado3657,Empleado2853,1.0
Empleado3658,Empleado7642,1.0
Empleado3659,Empleado13232,1.0
Empleado366,Empleado1369,1.0
Empleado3660,Empleado7796,1.0
Empleado3661,Empleado6057,1.0
Empleado3662,Empleado4970,1.0
Empleado3663,Empleado3147,1.0
Empleado3664,Empleado1020,1.0
Empleado3665,Empleado4632,1.0
Empleado3666,Empleado7377,1.0
Empleado3667,Empleado8720,1.0
Empleado3668,Empleado13237,1.0
Empleado3669,Empleado11621,1.0
Empleado367,Empleado9581,1.0
Empleado3670,Empleado9858,1.0
Empleado3671,Empleado10970,1.0
Empleado3672,Empleado11496,1.0
Empleado3673,Empleado7997,1.0
Empleado3674,Empleado8515,1.0
Empleado3675,Empleado10912,1.0
Empleado3676,Empleado8225,1.0
Empleado3677,Empleado11776,1.0
Empleado3679,Empleado6496,1.0
Empleado368,Empleado12780,1.0
Empleado3680,Empleado8801,1.0
Empleado3681,Empleado5528,1.0
Empleado3682,Empleado8598,1.0
Empleado3683,Empleado4413,1.0
Empleado3684,Empleado8841,1.0
Empleado3685,Empleado10011,1.0
Empleado3686,Empleado1902,1.0
Empleado3687,Empleado2646,1.0
Empleado3688,Empleado10580,1.0
Empleado3689,Empleado9769,1.0
Empleado369,Empleado6358,1.0
Empleado3690,Empleado11461,1.0
Empleado3691,Empleado1323,1.0
Empleado3692,Empleado8200,1.0
Empleado3693,Empleado6004,1.0
Empleado3694,Empleado13425,1.0
Empleado3695,Empleado3467,1.0
Empleado3696,Empleado11675,1.0
Empleado3697,Empleado1857,1.0
Empleado3698,Empleado3910,1.0
Empleado3699,Empleado13608,1.0
Empleado37,Empleado12524,1.0
Empleado370,Empleado13714,1.0
Empleado3700,Empleado8192,1.0
Empleado3701,Empleado9100,1.0
Empleado3702,Empleado3636,1.0
Empleado3703,Empleado6793,1.0
Empleado3704,Empleado5457,1.0
Empleado3705,Empleado8616,1.0
Empleado3706,Empleado10725,1.0
Empleado3707,Empleado2235,1.0
Empleado3708,Empleado2707,1.0
Empleado3709,Empleado3260,1.0
Empleado371,Empleado12423,1.0
Empleado3710,Empleado5056,1.0
Empleado3711,Empleado7382,1.0
Empleado3712,Empleado6351,1.0
Empleado3713,Empleado7304,1.0
Empleado3714,Empleado10963,1.0
Empleado3715,Empleado9138,1.0
Empleado3716,Empleado8020,1.0
Empleado3717,Empleado4040,1.0
Empleado3718,Empleado2942,1.0
Empleado3719,Empleado2892,1.0
Empleado372,Empleado14678,1.0
Empleado3720,Empleado1555,1.0
Empleado3721,Empleado8724,1.0
Empleado3722,Empleado6643,1.0
Empleado3723,Empleado3044,1.0
Empleado3724,Empleado8126,1.0
Empleado3725,Empleado13960,1.0
Empleado3726,Empleado8307,1.0
Empleado3727,Empleado3491,1.0
Empleado3728,Empleado4778,1.0
Empleado3729,Empleado10414,1.0
Empleado373,Empleado5203,1.0
Empleado3730,Empleado10637,1.0
Empleado3731,Empleado2525,1.0
Empleado3732,Empleado9901,1.0
Empleado3733,Empleado6331,1.0
Empleado3734,Empleado8707,1.0
Empleado3735,Empleado10069,1.0
Empleado3736,Empleado10552,1.0
Empleado3737,Empleado11839,1.0
Empleado3738,Empleado13178,1.0
Empleado3739,Empleado9471,1.0
Empleado374,Empleado14292,1.0
Empleado3740,Empleado11513,1.0
Empleado3741,Empleado7413,1.0
Empleado3742,Empleado10604,1.0
Empleado3743,Empleado6784,1.0
Empleado3744,Empleado7593,1.0
Empleado3745,Empleado9691,1.0
Empleado3746,Empleado196,1.0
Empleado3747,Empleado11554,1.0
Empleado3748,Empleado12502,1.0
Empleado3749,Empleado11889,1.0
Empleado375,Empleado12888,1.0
Empleado3750,Empleado9907,1.0
Empleado3751,Empleado10892,1.0
Empleado3752,Empleado5277,1.0
Empleado3753,Empleado2649,1.0
Empleado3754,Empleado3959,1.0
Empleado3755,Empleado5504,1.0
Empleado3756,Empleado14700,1.0
Empleado3757,Empleado13764,1.0
Empleado3758,Empleado9569,1.0
Empleado3759,Empleado10842,1.0
Empleado376,Empleado11371,1.0
Empleado3760,Empleado1209,1.0
Empleado3761,Empleado7683,1.0
Empleado3762,Empleado9219,1.0
Empleado3763,Empleado2624,1.0
Empleado3764,Empleado8716,1.0
Empleado3765,Empleado13633,1.0
Empleado3766,Empleado4718,1.0
Empleado3767,Empleado4352,1.0
Empleado3768,Empleado1756,1.0
Empleado3769,Empleado5303,1.0
Empleado377,Empleado11984,1.0
Empleado3770,Empleado8430,1.0
Empleado3771,Empleado11200,1.0
Empleado3772,Empleado4598,1.0
Empleado3773,Empleado6929,1.0
Empleado3774,Empleado3277,1.0
Empleado3775,Empleado2128,1.0
Empleado3776,Empleado6635,1.0
Empleado3777,Empleado8896,1.0
Empleado3778,Empleado4072,1.0
Empleado3779,Empleado13497,1.0
Empleado378,Empleado6669,1.0
Empleado3780,Empleado3,1.0
Empleado3781,Empleado5010,1.0
Empleado3782,Empleado6388,1.0
Empleado3783,Empleado13926,1.0
Empleado3784,Empleado13216,1.0
Empleado3785,Empleado2958,1.0
Empleado3786,Empleado10664,1.0
Empleado3787,Empleado5530,1.0
Empleado3788,Empleado14679,1.0
Empleado3789,Empleado4380,1.0
Empleado379,Empleado12448,1.0
Empleado3790,Empleado3999,1.0
Empleado3791,Empleado10986,1.0
Empleado3792,Empleado2309,1.0
Empleado3793,Empleado2080,1.0
Empleado3794,Empleado8229,1.0
Empleado3795,Empleado8546,1.0
Empleado3796,Empleado7379,1.0
Empleado3797,Empleado2179,1.0
Empleado3798,Empleado2475,1.0
Empleado3799,Empleado6467,1.0
Empleado38,Empleado1297,1.0
Empleado380,Empleado8524,1.0
Empleado3800,Empleado13533,1.0
Empleado3801,Empleado2308,1.0
Empleado3802,Empleado3338,1.0
Empleado3803,Empleado9576,1.0
Empleado3804,Empleado8463,1.0
Empleado3805,Empleado11417,1.0
Empleado3806,Empleado194,1.0
Empleado3807,Empleado3866,1.0
Empleado3808,Empleado3866,1.0
Empleado3809,Empleado4337,1.0
Empleado381,Empleado13734,1.0
Empleado3810,Empleado4690,1.0
Empleado3811,Empleado7612,1.0
Empleado3812,Empleado4116,1.0
Empleado3813,Empleado13126,1.0
Empleado3814,Empleado7825,1.0
Empleado3815,Empleado3154,1.0
Empleado3816,Empleado5598,1.0
Empleado3817,Empleado2154,1.0
Empleado3818,Empleado8487,1.0
Empleado3819,Empleado412,1.0
Empleado382,Empleado331,1.0
Empleado3820,Empleado1481,1.0
Empleado3821,Empleado12935,1.0
Empleado3822,Empleado14463,1.0
Empleado3823,Empleado4769,1.0
Empleado3824,Empleado11294,1.0
Empleado3825,Empleado12455,1.0
Empleado3826,Empleado10143,1.0
Empleado3827,Empleado1412,1.0
Empleado3828,Empleado6817,1.0
Empleado3829,Empleado11585,1.0
Empleado383,Empleado12207,1.0
Empleado3830,Empleado7099,1.0
Empleado3831,Empleado4923,1.0
Empleado3832,Empleado3679,1.0
Empleado3833,Empleado10655,1.0
Empleado3834,Empleado2877,1.0
Empleado3835,Empleado9900,1.0
Empleado3837,Empleado7705,1.0
Empleado3838,Empleado9055,1.0
Empleado3839,Empleado12480,1.0
Empleado384,Empleado1359,1.0
Empleado3840,Empleado13519,1.0
Empleado3841,Empleado9944,1.0
Empleado3842,Empleado5190,1.0
Empleado3843,Empleado480,1.0
Empleado3844,Empleado2636,1.0
Empleado3845,Empleado2224,1.0
Empleado3846,Empleado6162,1.0
Empleado3847,Empleado13228,1.0
Empleado3848,Empleado2680,1.0
Empleado3849,Empleado9536,1.0
Empleado385,Empleado1801,1.0
Empleado3850,Empleado3567,1.0
Empleado3851,Empleado5390,1.0
Empleado3852,Empleado10891,1.0
Empleado3853,Empleado8076,1.0
Empleado3854,Empleado11325,1.0
Empleado3856,Empleado11787,1.0
Empleado3857,Empleado11300,1.0
Empleado3858,Empleado13229,1.0
Empleado3859,Empleado2374,1.0
Empleado386,Empleado692,1.0
Empleado3860,Empleado8443,1.0
Empleado3861,Empleado3994,1.0
Empleado3862,Empleado1318,1.0
Empleado3863,Empleado9772,1.0
Empleado3864,Empleado8392,1.0
Empleado3865,Empleado11568,1.0
Empleado3866,Empleado3807,1.0
